clip_id,predicted_label
5-103415-A-2__clean,cow
5-103416-A-2__clean,breathing
5-103418-A-2__clean,coughing
5-103420-A-2__clean,sneezing
5-103421-A-2__clean,pig
5-103422-A-2__clean,hen
5-117118-A-42__clean,cow
5-117120-A-42__clean,clock_alarm
5-117122-A-42__clean,cow
5-117250-A-2__clean,car_horn
5-117773-A-16__clean,engine
5-127990-A-2__clean,pig
5-133989-A-42__clean,siren
5-133989-B-42__clean,siren
5-141683-A-35__clean,wind
5-147297-A-27__clean,brushing_teeth
5-150409-A-42__clean,train
5-151085-A-20__clean,crying_baby
5-156026-A-4__clean,dog
5-156026-B-4__clean,dog
5-156026-C-4__clean,dog
5-156026-D-4__clean,dog
5-156698-A-18__clean,toilet_flush
5-156999-A-19__clean,thunderstorm
5-156999-B-19__clean,thunderstorm
5-156999-C-19__clean,thunderstorm
5-156999-D-19__clean,thunderstorm
5-156999-E-19__clean,train
5-157204-A-16__clean,washing_machine
5-157204-B-16__clean,car_horn
5-160551-A-42__clean,siren
5-160614-A-48__clean,laughing
5-160614-B-48__clean,clapping
5-160614-C-48__clean,drinking_sipping
5-160614-D-48__clean,keyboard_typing
5-160614-E-48__clean,keyboard_typing
5-160614-F-48__clean,footsteps
5-160614-G-48__clean,laughing
5-160614-H-48__clean,frog
5-161270-A-33__clean,airplane
5-161270-B-33__clean,airplane
5-169983-A-5__clean,crow
5-170338-A-41__clean,chainsaw
5-170338-B-41__clean,vacuum_cleaner
5-171118-A-26__clean,coughing
5-171653-A-41__clean,toilet_flush
5-172299-A-5__clean,cat
5-172639-A-5__clean,pig
5-173568-A-33__clean,sneezing
5-177034-A-18__clean,toilet_flush
5-177614-A-5__clean,cat
5-177779-A-33__clean,pouring_water
5-177957-A-40__clean,engine
5-177957-B-40__clean,engine
5-177957-C-40__clean,washing_machine
5-177957-D-40__clean,wind
5-177957-E-40__clean,engine
5-178997-A-24__clean,can_opening
5-179294-A-46__clean,church_bells
5-179496-A-16__clean,helicopter
5-179496-B-16__clean,helicopter
5-179860-A-43__clean,car_horn
5-179863-A-43__clean,fireworks
5-179865-A-43__clean,helicopter
5-179866-A-43__clean,car_horn
5-179868-A-43__clean,car_horn
5-180156-A-43__clean,helicopter
5-180156-B-43__clean,chirping_birds
5-180156-C-43__clean,airplane
5-180229-A-27__clean,hand_saw
5-181458-A-33__clean,cat
5-181766-A-10__clean,rain
5-181977-A-35__clean,toilet_flush
5-182007-A-36__clean,rain
5-182010-A-36__clean,vacuum_cleaner
5-182012-A-36__clean,crickets
5-182404-A-18__clean,toilet_flush
5-184323-A-42__clean,siren
5-184871-A-24__clean,coughing
5-185516-A-27__clean,brushing_teeth
5-185579-A-41__clean,chainsaw
5-185579-B-41__clean,chainsaw
5-185908-A-18__clean,toilet_flush
5-186924-A-12__clean,rain
5-187201-A-4__clean,clock_alarm
5-187201-B-4__clean,chirping_birds
5-187444-A-33__clean,siren
5-187979-A-21__clean,sneezing
5-188365-A-36__clean,vacuum_cleaner
5-188495-A-19__clean,thunderstorm
5-188606-A-33__clean,breathing
5-188655-A-10__clean,crickets
5-188716-A-46__clean,church_bells
5-188796-A-45__clean,train
5-188945-A-45__clean,engine
5-189212-A-12__clean,crackling_fire
5-189237-A-12__clean,mouse_click
5-189795-A-4__clean,frog
5-191131-A-40__clean,airplane
5-191497-A-33__clean,door_wood_creaks
5-192191-A-19__clean,thunderstorm
5-193339-A-10__clean,rain
5-193473-A-12__clean,keyboard_typing
5-193473-B-12__clean,keyboard_typing
5-194533-A-21__clean,sneezing
5-194892-A-10__clean,rain
5-194899-A-3__clean,drinking_sipping
5-194899-B-3__clean,cow
5-194899-C-3__clean,cow
5-194899-D-3__clean,cow
5-194930-A-1__clean,laughing
5-194930-B-1__clean,rooster
5-194932-A-7__clean,insects
5-195517-A-7__clean,insects
5-195518-A-7__clean,brushing_teeth
5-195557-A-19__clean,thunderstorm
5-195710-A-10__clean,rain
5-197118-A-45__clean,toilet_flush
5-197121-A-45__clean,brushing_teeth
5-197121-B-45__clean,sea_waves
5-197446-A-7__clean,crackling_fire
5-197913-A-18__clean,toilet_flush
5-197988-A-46__clean,church_bells
5-198278-A-7__clean,wind
5-198278-B-7__clean,washing_machine
5-198278-C-7__clean,washing_machine
5-198321-A-10__clean,rain
5-198373-A-46__clean,church_bells
5-198411-A-20__clean,crying_baby
5-198411-B-20__clean,cat
5-198411-C-20__clean,cow
5-198411-D-20__clean,crying_baby
5-198411-E-20__clean,cat
5-198411-F-20__clean,crying_baby
5-198411-G-20__clean,crying_baby
5-198600-A-45__clean,train
5-198891-A-8__clean,cow
5-198891-B-8__clean,pig
5-198891-C-8__clean,laughing
5-198891-D-8__clean,crying_baby
5-199284-A-45__clean,wind
5-199284-B-45__clean,rain
5-200329-A-8__clean,cow
5-200329-B-8__clean,cow
5-200329-C-8__clean,sheep
5-200334-A-1__clean,rooster
5-200334-B-1__clean,rooster
5-200339-A-1__clean,dog
5-200461-A-11__clean,sea_waves
5-200461-B-11__clean,sea_waves
5-201170-A-46__clean,church_bells
5-201172-A-46__clean,church_bells
5-201194-A-38__clean,clock_tick
5-201274-A-21__clean,sneezing
5-201664-A-18__clean,pig
5-202020-A-18__clean,toilet_flush
5-202220-A-21__clean,coughing
5-202540-A-18__clean,toilet_flush
5-202795-A-3__clean,thunderstorm
5-202898-A-10__clean,rain
5-203128-A-0__clean,dog
5-203128-B-0__clean,dog
5-203739-A-10__clean,rain
5-204114-A-29__clean,keyboard_typing
5-204352-A-13__clean,crickets
5-204352-B-13__clean,crickets
5-204604-A-24__clean,sneezing
5-204741-A-46__clean,church_bells
5-205090-A-32__clean,clock_tick
5-205589-A-17__clean,pouring_water
5-205589-B-17__clean,pouring_water
5-205898-A-40__clean,helicopter
5-207681-A-24__clean,laughing
5-207781-A-17__clean,pouring_water
5-207811-A-35__clean,washing_machine
5-207811-B-35__clean,washing_machine
5-207836-A-29__clean,footsteps
5-207836-B-29__clean,pig
5-207836-C-29__clean,crying_baby
5-207836-D-29__clean,pig
5-208030-A-0__clean,clapping
5-208624-A-38__clean,clapping
5-208761-A-24__clean,laughing
5-208810-A-11__clean,toilet_flush
5-208810-B-11__clean,sea_waves
5-209698-A-38__clean,clock_tick
5-209719-A-24__clean,coughing
5-209833-A-38__clean,clock_tick
5-209989-A-22__clean,clock_tick
5-209992-A-44__clean,engine
5-209992-B-44__clean,engine
5-210540-A-13__clean,crickets
5-210571-A-38__clean,door_wood_knock
5-210612-A-37__clean,clock_alarm
5-211197-A-24__clean,coughing
5-211408-A-37__clean,vacuum_cleaner
5-212050-A-27__clean,keyboard_typing
5-212054-A-36__clean,clapping
5-212059-A-36__clean,vacuum_cleaner
5-212181-A-38__clean,can_opening
5-212454-A-0__clean,dog
5-212730-A-17__clean,clapping
5-212734-A-17__clean,pouring_water
5-212736-A-17__clean,pouring_water
5-213077-A-11__clean,train
5-213293-A-23__clean,pig
5-213802-A-12__clean,rain
5-213836-A-9__clean,crow
5-213836-B-9__clean,crow
5-213836-C-9__clean,crow
5-213836-D-9__clean,sheep
5-213855-A-0__clean,dog
5-214362-A-17__clean,crying_baby
5-214759-A-5__clean,rooster
5-214759-B-5__clean,cat
5-214869-A-9__clean,sea_waves
5-215005-A-32__clean,keyboard_typing
5-215172-A-13__clean,crickets
5-215179-A-13__clean,crickets
5-215445-A-47__clean,wind
5-215447-A-47__clean,wind
5-215449-A-47__clean,airplane
5-215634-A-17__clean,pouring_water
5-215658-A-12__clean,crackling_fire
5-215658-B-12__clean,crackling_fire
5-216131-A-32__clean,keyboard_typing
5-216213-A-13__clean,clock_alarm
5-216214-A-13__clean,crickets
5-216216-A-13__clean,clock_alarm
5-216368-A-28__clean,thunderstorm
5-216370-A-41__clean,toilet_flush
5-216370-B-41__clean,vacuum_cleaner
5-217158-A-0__clean,dog
5-217186-A-16__clean,helicopter
5-217186-B-16__clean,helicopter
5-217186-C-16__clean,helicopter
5-218196-A-27__clean,brushing_teeth
5-218196-B-27__clean,clapping
5-218494-A-22__clean,breathing
5-218980-A-30__clean,door_wood_knock
5-218981-A-30__clean,door_wood_knock
5-219044-A-46__clean,car_horn
5-219242-A-37__clean,clock_alarm
5-219242-B-37__clean,clock_alarm
5-219318-A-31__clean,keyboard_typing
5-219342-A-38__clean,fireworks
5-219379-A-11__clean,sea_waves
5-219379-B-11__clean,sea_waves
5-219379-C-11__clean,sea_waves
5-220026-A-21__clean,sneezing
5-220027-A-21__clean,sneezing
5-220939-A-27__clean,coughing
5-220955-A-40__clean,airplane
5-221518-A-21__clean,sneezing
5-221528-A-39__clean,can_opening
5-221529-A-39__clean,can_opening
5-221567-A-22__clean,chainsaw
5-221568-A-22__clean,sea_waves
5-221593-A-21__clean,sneezing
5-221878-A-34__clean,can_opening
5-221950-A-22__clean,clock_tick
5-222041-A-9__clean,siren
5-222524-A-41__clean,engine
5-222894-A-32__clean,keyboard_typing
5-223099-A-32__clean,fireworks
5-223099-B-32__clean,hen
5-223103-A-31__clean,mouse_click
5-223176-A-37__clean,clock_alarm
5-223317-A-31__clean,mouse_click
5-223810-A-35__clean,clock_tick
5-231551-A-36__clean,cow
5-231762-A-0__clean,dog
5-232272-A-44__clean,washing_machine
5-232802-A-31__clean,mouse_click
5-232816-A-23__clean,airplane
5-233019-A-31__clean,train
5-233160-A-1__clean,dog
5-233260-A-23__clean,airplane
5-233312-A-28__clean,thunderstorm
5-233605-A-39__clean,can_opening
5-233607-A-39__clean,can_opening
5-233645-A-37__clean,snoring
5-233787-A-7__clean,chainsaw
5-234145-A-28__clean,snoring
5-234247-A-37__clean,clapping
5-234263-A-25__clean,door_wood_knock
5-234335-A-23__clean,crying_baby
5-234855-A-25__clean,drinking_sipping
5-234879-A-1__clean,rooster
5-234879-B-1__clean,rooster
5-234923-A-32__clean,keyboard_typing
5-235507-A-44__clean,vacuum_cleaner
5-235593-A-23__clean,breathing
5-235644-A-30__clean,door_wood_knock
5-235671-A-38__clean,drinking_sipping
5-235874-A-28__clean,snoring
5-235893-A-28__clean,snoring
5-235956-A-47__clean,airplane
5-236288-A-28__clean,snoring
5-236299-A-34__clean,can_opening
5-237315-A-31__clean,rain
5-237499-A-4__clean,dog
5-237795-A-34__clean,can_opening
5-238021-A-35__clean,vacuum_cleaner
5-238492-A-23__clean,mouse_click
5-238926-A-31__clean,rain
5-238938-A-27__clean,brushing_teeth
5-240671-A-44__clean,engine
5-241846-A-15__clean,can_opening
